"Step","deit3_huge_patch14_224 - train robustness - Train Loss Invariance","deit3_huge_patch14_224 - train robustness - Train Loss Invariance__MIN","deit3_huge_patch14_224 - train robustness - Train Loss Invariance__MAX","openclip_vitl14 - train robustness - Train Loss Invariance","openclip_vitl14 - train robustness - Train Loss Invariance__MIN","openclip_vitl14 - train robustness - Train Loss Invariance__MAX","openclip_vith14 - train robustness - Train Loss Invariance","openclip_vith14 - train robustness - Train Loss Invariance__MIN","openclip_vith14 - train robustness - Train Loss Invariance__MAX","openclip_vitb16 - train robustness - Train Loss Invariance","openclip_vitb16 - train robustness - Train Loss Invariance__MIN","openclip_vitb16 - train robustness - Train Loss Invariance__MAX","deit3_large_patch16_224 - train robustness - Train Loss Invariance","deit3_large_patch16_224 - train robustness - Train Loss Invariance__MIN","deit3_large_patch16_224 - train robustness - Train Loss Invariance__MAX","deit3_base_patch16_224 - train robustness - Train Loss Invariance","deit3_base_patch16_224 - train robustness - Train Loss Invariance__MIN","deit3_base_patch16_224 - train robustness - Train Loss Invariance__MAX"
"78","0.832802951335907","0.832802951335907","0.832802951335907","0.9641627073287964","0.9641627073287964","0.9641627073287964","0.959962010383606","0.959962010383606","0.959962010383606","0.9563339948654175","0.9563339948654175","0.9563339948654175","0.8678416609764099","0.8678416609764099","0.8678416609764099","0.8311715126037598","0.8311715126037598","0.8311715126037598"
"79","0.8670838475227356","0.8670838475227356","0.8670838475227356","0.9505516290664673","0.9505516290664673","0.9505516290664673","0.9565514326095581","0.9565514326095581","0.9565514326095581","0.961383581161499","0.961383581161499","0.961383581161499","0.8623255491256714","0.8623255491256714","0.8623255491256714","0.8464468717575073","0.8464468717575073","0.8464468717575073"
"80","0.8344260454177856","0.8344260454177856","0.8344260454177856","0.955036997795105","0.955036997795105","0.955036997795105","0.95917147397995","0.95917147397995","0.95917147397995","0.9390312433242798","0.9390312433242798","0.9390312433242798","0.8815312385559082","0.8815312385559082","0.8815312385559082","0.8590580821037292","0.8590580821037292","0.8590580821037292"
"81","0.8423749804496765","0.8423749804496765","0.8423749804496765","0.9579601883888245","0.9579601883888245","0.9579601883888245","0.954065203666687","0.954065203666687","0.954065203666687","0.9468757510185242","0.9468757510185242","0.9468757510185242","0.8308665156364441","0.8308665156364441","0.8308665156364441","0.8546600341796875","0.8546600341796875","0.8546600341796875"
"82","0.8688220977783203","0.8688220977783203","0.8688220977783203","0.962205708026886","0.962205708026886","0.962205708026886","0.9558688998222351","0.9558688998222351","0.9558688998222351","0.9583261609077454","0.9583261609077454","0.9583261609077454","0.829310417175293","0.829310417175293","0.829310417175293","0.8199729919433594","0.8199729919433594","0.8199729919433594"
"83","0.8647409677505493","0.8647409677505493","0.8647409677505493","0.9453759789466858","0.9453759789466858","0.9453759789466858","0.9452442526817322","0.9452442526817322","0.9452442526817322","0.9380519390106201","0.9380519390106201","0.9380519390106201","0.8909529447555542","0.8909529447555542","0.8909529447555542","0.7976269125938416","0.7976269125938416","0.7976269125938416"
"84","0.8504948616027832","0.8504948616027832","0.8504948616027832","0.9509737491607666","0.9509737491607666","0.9509737491607666","0.9564157724380493","0.9564157724380493","0.9564157724380493","0.9539105296134949","0.9539105296134949","0.9539105296134949","0.8519939184188843","0.8519939184188843","0.8519939184188843","0.8358416557312012","0.8358416557312012","0.8358416557312012"
"85","0.8349815607070923","0.8349815607070923","0.8349815607070923","0.9528955221176147","0.9528955221176147","0.9528955221176147","0.9554550647735596","0.9554550647735596","0.9554550647735596","0.9441499710083008","0.9441499710083008","0.9441499710083008","0.8243592977523804","0.8243592977523804","0.8243592977523804","0.8437395095825195","0.8437395095825195","0.8437395095825195"
"86","0.856311023235321","0.856311023235321","0.856311023235321","0.9552426934242249","0.9552426934242249","0.9552426934242249","0.9487730860710144","0.9487730860710144","0.9487730860710144","0.9288035035133362","0.9288035035133362","0.9288035035133362","0.8585099577903748","0.8585099577903748","0.8585099577903748","0.8374618291854858","0.8374618291854858","0.8374618291854858"
"87","0.8630862236022949","0.8630862236022949","0.8630862236022949","0.9560336470603943","0.9560336470603943","0.9560336470603943","0.9497127532958984","0.9497127532958984","0.9497127532958984","0.9331103563308716","0.9331103563308716","0.9331103563308716","0.8439567685127258","0.8439567685127258","0.8439567685127258","0.8430048227310181","0.8430048227310181","0.8430048227310181"
"88","0.860541820526123","0.860541820526123","0.860541820526123","0.9641693830490112","0.9641693830490112","0.9641693830490112","0.9397053718566895","0.9397053718566895","0.9397053718566895","0.9322491884231567","0.9322491884231567","0.9322491884231567","0.8835793733596802","0.8835793733596802","0.8835793733596802","0.8460662364959717","0.8460662364959717","0.8460662364959717"
"89","0.8384186029434204","0.8384186029434204","0.8384186029434204","0.9367057085037231","0.9367057085037231","0.9367057085037231","0.9476103782653809","0.9476103782653809","0.9476103782653809","0.9472428560256958","0.9472428560256958","0.9472428560256958","0.8405612707138062","0.8405612707138062","0.8405612707138062","0.8462125658988953","0.8462125658988953","0.8462125658988953"
"90","0.834181010723114","0.834181010723114","0.834181010723114","0.9451846480369568","0.9451846480369568","0.9451846480369568","0.9521258473396301","0.9521258473396301","0.9521258473396301","0.9216517210006714","0.9216517210006714","0.9216517210006714","0.8534178733825684","0.8534178733825684","0.8534178733825684","0.8330129384994507","0.8330129384994507","0.8330129384994507"
"91","0.8032279014587402","0.8032279014587402","0.8032279014587402","0.9576582908630371","0.9576582908630371","0.9576582908630371","0.9530379176139832","0.9530379176139832","0.9530379176139832","0.9349388480186462","0.9349388480186462","0.9349388480186462","0.8247840404510498","0.8247840404510498","0.8247840404510498","0.819473147392273","0.819473147392273","0.819473147392273"
"92","0.8401913642883301","0.8401913642883301","0.8401913642883301","0.9560593962669373","0.9560593962669373","0.9560593962669373","0.9612017869949341","0.9612017869949341","0.9612017869949341","0.9544073343276978","0.9544073343276978","0.9544073343276978","0.8141455054283142","0.8141455054283142","0.8141455054283142","0.8357597589492798","0.8357597589492798","0.8357597589492798"
"93","0.8039171099662781","0.8039171099662781","0.8039171099662781","0.9528687000274658","0.9528687000274658","0.9528687000274658","0.9567102193832397","0.9567102193832397","0.9567102193832397","0.942102313041687","0.942102313041687","0.942102313041687","0.7923669815063477","0.7923669815063477","0.7923669815063477","0.8596178889274597","0.8596178889274597","0.8596178889274597"
"94","0.8317857980728149","0.8317857980728149","0.8317857980728149","0.9595717787742615","0.9595717787742615","0.9595717787742615","0.9511208534240723","0.9511208534240723","0.9511208534240723","0.9321900010108948","0.9321900010108948","0.9321900010108948","0.8185465931892395","0.8185465931892395","0.8185465931892395","0.8439059257507324","0.8439059257507324","0.8439059257507324"
"95","0.8023642897605896","0.8023642897605896","0.8023642897605896","0.9559397101402283","0.9559397101402283","0.9559397101402283","0.964475154876709","0.964475154876709","0.964475154876709","0.9570139646530151","0.9570139646530151","0.9570139646530151","0.8324260711669922","0.8324260711669922","0.8324260711669922","0.8505438566207886","0.8505438566207886","0.8505438566207886"
"96","0.8520995378494263","0.8520995378494263","0.8520995378494263","0.9633985161781311","0.9633985161781311","0.9633985161781311","0.9344778060913086","0.9344778060913086","0.9344778060913086","0.9434325695037842","0.9434325695037842","0.9434325695037842","0.7938176393508911","0.7938176393508911","0.7938176393508911","0.8399653434753418","0.8399653434753418","0.8399653434753418"
"97","0.8502894639968872","0.8502894639968872","0.8502894639968872","0.9580042362213135","0.9580042362213135","0.9580042362213135","0.9419867992401123","0.9419867992401123","0.9419867992401123","0.9463420510292053","0.9463420510292053","0.9463420510292053","0.8169440627098083","0.8169440627098083","0.8169440627098083","0.8415935039520264","0.8415935039520264","0.8415935039520264"
"98","0.8826135993003845","0.8826135993003845","0.8826135993003845","0.9556537866592407","0.9556537866592407","0.9556537866592407","0.9586262106895447","0.9586262106895447","0.9586262106895447","0.9551327228546143","0.9551327228546143","0.9551327228546143","0.8250579833984375","0.8250579833984375","0.8250579833984375","0.8162709474563599","0.8162709474563599","0.8162709474563599"
"99","0.8366970419883728","0.8366970419883728","0.8366970419883728","0.9610942602157593","0.9610942602157593","0.9610942602157593","0.9418230056762695","0.9418230056762695","0.9418230056762695","0.9629130363464355","0.9629130363464355","0.9629130363464355","0.855274498462677","0.855274498462677","0.855274498462677","0.833103358745575","0.833103358745575","0.833103358745575"
"100","0.8535191416740417","0.8535191416740417","0.8535191416740417","0.9475411176681519","0.9475411176681519","0.9475411176681519","0.9574718475341797","0.9574718475341797","0.9574718475341797","0.9598080515861511","0.9598080515861511","0.9598080515861511","0.8671194314956665","0.8671194314956665","0.8671194314956665","0.8659909963607788","0.8659909963607788","0.8659909963607788"
"101","0.8544588088989258","0.8544588088989258","0.8544588088989258","0.9485952258110046","0.9485952258110046","0.9485952258110046","0.9540979862213135","0.9540979862213135","0.9540979862213135","0.9480476379394531","0.9480476379394531","0.9480476379394531","0.8449562788009644","0.8449562788009644","0.8449562788009644","0.8832358717918396","0.8832358717918396","0.8832358717918396"
"102","0.8583537936210632","0.8583537936210632","0.8583537936210632","0.9639225006103516","0.9639225006103516","0.9639225006103516","0.9542862772941589","0.9542862772941589","0.9542862772941589","0.9533101916313171","0.9533101916313171","0.9533101916313171","0.8346966505050659","0.8346966505050659","0.8346966505050659","0.8622134923934937","0.8622134923934937","0.8622134923934937"
"103","0.8586788177490234","0.8586788177490234","0.8586788177490234","0.9603580236434937","0.9603580236434937","0.9603580236434937","0.9524862766265869","0.9524862766265869","0.9524862766265869","0.9594210386276245","0.9594210386276245","0.9594210386276245","0.8828864097595215","0.8828864097595215","0.8828864097595215","0.8230764269828796","0.8230764269828796","0.8230764269828796"
"104","0.879826545715332","0.879826545715332","0.879826545715332","0.9459713697433472","0.9459713697433472","0.9459713697433472","0.9539048075675964","0.9539048075675964","0.9539048075675964","0.9566611647605896","0.9566611647605896","0.9566611647605896","0.819933295249939","0.819933295249939","0.819933295249939","0.854702353477478","0.854702353477478","0.854702353477478"
"105","0.8411371111869812","0.8411371111869812","0.8411371111869812","0.9561476707458496","0.9561476707458496","0.9561476707458496","0.9437618851661682","0.9437618851661682","0.9437618851661682","0.9382817149162292","0.9382817149162292","0.9382817149162292","0.8143445253372192","0.8143445253372192","0.8143445253372192","0.8382617831230164","0.8382617831230164","0.8382617831230164"
"106","0.8142011761665344","0.8142011761665344","0.8142011761665344","0.938007116317749","0.938007116317749","0.938007116317749","0.9272983074188232","0.9272983074188232","0.9272983074188232","0.9510802030563354","0.9510802030563354","0.9510802030563354","0.8131382465362549","0.8131382465362549","0.8131382465362549","0.8183212280273438","0.8183212280273438","0.8183212280273438"
"107","0.8215060234069824","0.8215060234069824","0.8215060234069824","0.9445234537124634","0.9445234537124634","0.9445234537124634","0.9450560808181763","0.9450560808181763","0.9450560808181763","0.9563201665878296","0.9563201665878296","0.9563201665878296","0.8275346755981445","0.8275346755981445","0.8275346755981445","0.8166338205337524","0.8166338205337524","0.8166338205337524"
"108","0.8110193610191345","0.8110193610191345","0.8110193610191345","0.9535715579986572","0.9535715579986572","0.9535715579986572","0.9423717260360718","0.9423717260360718","0.9423717260360718","0.9432891607284546","0.9432891607284546","0.9432891607284546","0.816691517829895","0.816691517829895","0.816691517829895","0.8420158624649048","0.8420158624649048","0.8420158624649048"
"109","0.8562930226325989","0.8562930226325989","0.8562930226325989","0.9468270540237427","0.9468270540237427","0.9468270540237427","0.9670670628547668","0.9670670628547668","0.9670670628547668","0.9550154805183411","0.9550154805183411","0.9550154805183411","0.844352126121521","0.844352126121521","0.844352126121521","0.8854848742485046","0.8854848742485046","0.8854848742485046"
"110","0.881486713886261","0.881486713886261","0.881486713886261","0.9513636827468872","0.9513636827468872","0.9513636827468872","0.9586416482925415","0.9586416482925415","0.9586416482925415","0.9536501169204712","0.9536501169204712","0.9536501169204712","0.840911865234375","0.840911865234375","0.840911865234375","0.844606876373291","0.844606876373291","0.844606876373291"
"111","0.8339617848396301","0.8339617848396301","0.8339617848396301","0.959865927696228","0.959865927696228","0.959865927696228","0.9596962332725525","0.9596962332725525","0.9596962332725525","0.9504862427711487","0.9504862427711487","0.9504862427711487","0.8310931921005249","0.8310931921005249","0.8310931921005249","0.8542880415916443","0.8542880415916443","0.8542880415916443"
"112","0.8673524260520935","0.8673524260520935","0.8673524260520935","0.9413062930107117","0.9413062930107117","0.9413062930107117","0.9639116525650024","0.9639116525650024","0.9639116525650024","0.9642993807792664","0.9642993807792664","0.9642993807792664","0.8570529222488403","0.8570529222488403","0.8570529222488403","0.8404220342636108","0.8404220342636108","0.8404220342636108"
"113","0.8619942665100098","0.8619942665100098","0.8619942665100098","0.9580005407333374","0.9580005407333374","0.9580005407333374","0.9549198746681213","0.9549198746681213","0.9549198746681213","0.9450701475143433","0.9450701475143433","0.9450701475143433","0.7968246936798096","0.7968246936798096","0.7968246936798096","0.851355791091919","0.851355791091919","0.851355791091919"
"114","0.8625480532646179","0.8625480532646179","0.8625480532646179","0.9426964521408081","0.9426964521408081","0.9426964521408081","0.9571290016174316","0.9571290016174316","0.9571290016174316","0.9478039741516113","0.9478039741516113","0.9478039741516113","0.8206656575202942","0.8206656575202942","0.8206656575202942","0.8459751009941101","0.8459751009941101","0.8459751009941101"
"115","0.8121740221977234","0.8121740221977234","0.8121740221977234","0.9553250074386597","0.9553250074386597","0.9553250074386597","0.9639701247215271","0.9639701247215271","0.9639701247215271","0.9330178499221802","0.9330178499221802","0.9330178499221802","0.8483949899673462","0.8483949899673462","0.8483949899673462","0.8487014770507812","0.8487014770507812","0.8487014770507812"
"116","0.8579694032669067","0.8579694032669067","0.8579694032669067","0.9607750177383423","0.9607750177383423","0.9607750177383423","0.9439339637756348","0.9439339637756348","0.9439339637756348","0.9313125610351562","0.9313125610351562","0.9313125610351562","0.8929115533828735","0.8929115533828735","0.8929115533828735","0.8261296153068542","0.8261296153068542","0.8261296153068542"
"117","0.8290573358535767","0.8290573358535767","0.8290573358535767","0.9316356778144836","0.9316356778144836","0.9316356778144836","0.9487727880477905","0.9487727880477905","0.9487727880477905","0.9500464200973511","0.9500464200973511","0.9500464200973511","0.8317320942878723","0.8317320942878723","0.8317320942878723","0.8368356227874756","0.8368356227874756","0.8368356227874756"
"118","0.86492520570755","0.86492520570755","0.86492520570755","0.9647156000137329","0.9647156000137329","0.9647156000137329","0.9611430764198303","0.9611430764198303","0.9611430764198303","0.9423516392707825","0.9423516392707825","0.9423516392707825","0.8504786491394043","0.8504786491394043","0.8504786491394043","0.8517191410064697","0.8517191410064697","0.8517191410064697"
"119","0.8635001182556152","0.8635001182556152","0.8635001182556152","0.9543304443359375","0.9543304443359375","0.9543304443359375","0.9512603282928467","0.9512603282928467","0.9512603282928467","0.9465532898902893","0.9465532898902893","0.9465532898902893","0.8560933470726013","0.8560933470726013","0.8560933470726013","0.8175954818725586","0.8175954818725586","0.8175954818725586"
"120","0.8365753293037415","0.8365753293037415","0.8365753293037415","0.9536588191986084","0.9536588191986084","0.9536588191986084","0.9582750797271729","0.9582750797271729","0.9582750797271729","0.9278570413589478","0.9278570413589478","0.9278570413589478","0.8542938232421875","0.8542938232421875","0.8542938232421875","0.7916538119316101","0.7916538119316101","0.7916538119316101"
"121","0.8395400047302246","0.8395400047302246","0.8395400047302246","0.9570565223693848","0.9570565223693848","0.9570565223693848","0.9664690494537354","0.9664690494537354","0.9664690494537354","0.9389219284057617","0.9389219284057617","0.9389219284057617","0.8368322849273682","0.8368322849273682","0.8368322849273682","0.8097701072692871","0.8097701072692871","0.8097701072692871"
"122","0.8390304446220398","0.8390304446220398","0.8390304446220398","0.9561011791229248","0.9561011791229248","0.9561011791229248","0.9610000848770142","0.9610000848770142","0.9610000848770142","0.9539784789085388","0.9539784789085388","0.9539784789085388","0.8271471261978149","0.8271471261978149","0.8271471261978149","0.8025059700012207","0.8025059700012207","0.8025059700012207"
"123","0.8178296089172363","0.8178296089172363","0.8178296089172363","0.950738787651062","0.950738787651062","0.950738787651062","0.9599969387054443","0.9599969387054443","0.9599969387054443","0.9561092257499695","0.9561092257499695","0.9561092257499695","0.8754123449325562","0.8754123449325562","0.8754123449325562","0.8227862119674683","0.8227862119674683","0.8227862119674683"
"124","0.8565647006034851","0.8565647006034851","0.8565647006034851","0.9473412036895752","0.9473412036895752","0.9473412036895752","0.93829345703125","0.93829345703125","0.93829345703125","0.9530636072158813","0.9530636072158813","0.9530636072158813","0.8476132154464722","0.8476132154464722","0.8476132154464722","0.8336073756217957","0.8336073756217957","0.8336073756217957"
"125","0.8225706219673157","0.8225706219673157","0.8225706219673157","0.9563776254653931","0.9563776254653931","0.9563776254653931","0.9569218158721924","0.9569218158721924","0.9569218158721924","0.9392755031585693","0.9392755031585693","0.9392755031585693","0.861220121383667","0.861220121383667","0.861220121383667","0.8060040473937988","0.8060040473937988","0.8060040473937988"
"126","0.7664029002189636","0.7664029002189636","0.7664029002189636","0.9606659412384033","0.9606659412384033","0.9606659412384033","0.9351017475128174","0.9351017475128174","0.9351017475128174","0.9340322017669678","0.9340322017669678","0.9340322017669678","0.8252700567245483","0.8252700567245483","0.8252700567245483","0.8637377619743347","0.8637377619743347","0.8637377619743347"
"127","0.8146066665649414","0.8146066665649414","0.8146066665649414","0.9341449737548828","0.9341449737548828","0.9341449737548828","0.9334155917167664","0.9334155917167664","0.9334155917167664","0.949845016002655","0.949845016002655","0.949845016002655","0.8454983234405518","0.8454983234405518","0.8454983234405518","0.8651294112205505","0.8651294112205505","0.8651294112205505"
"128","0.8415843844413757","0.8415843844413757","0.8415843844413757","0.9477677345275879","0.9477677345275879","0.9477677345275879","0.9495410919189453","0.9495410919189453","0.9495410919189453","0.9278733730316162","0.9278733730316162","0.9278733730316162","0.8156734704971313","0.8156734704971313","0.8156734704971313","0.8328841924667358","0.8328841924667358","0.8328841924667358"
"129","0.8480235934257507","0.8480235934257507","0.8480235934257507","0.9702070355415344","0.9702070355415344","0.9702070355415344","0.9565498232841492","0.9565498232841492","0.9565498232841492","0.9576648473739624","0.9576648473739624","0.9576648473739624","0.8316299915313721","0.8316299915313721","0.8316299915313721","0.8614310622215271","0.8614310622215271","0.8614310622215271"
"130","0.8413222432136536","0.8413222432136536","0.8413222432136536","0.9620304703712463","0.9620304703712463","0.9620304703712463","0.9582489728927612","0.9582489728927612","0.9582489728927612","0.9398729801177979","0.9398729801177979","0.9398729801177979","0.8731528520584106","0.8731528520584106","0.8731528520584106","0.8603526949882507","0.8603526949882507","0.8603526949882507"
"131","0.8381320834159851","0.8381320834159851","0.8381320834159851","0.9133782982826233","0.9133782982826233","0.9133782982826233","0.9541400074958801","0.9541400074958801","0.9541400074958801","0.9457361102104187","0.9457361102104187","0.9457361102104187","0.8019930720329285","0.8019930720329285","0.8019930720329285","0.8080136179924011","0.8080136179924011","0.8080136179924011"
"132","0.8303160071372986","0.8303160071372986","0.8303160071372986","0.9598917961120605","0.9598917961120605","0.9598917961120605","0.9434778690338135","0.9434778690338135","0.9434778690338135","0.9510965347290039","0.9510965347290039","0.9510965347290039","0.8656483888626099","0.8656483888626099","0.8656483888626099","0.8646019697189331","0.8646019697189331","0.8646019697189331"
"133","0.8582345843315125","0.8582345843315125","0.8582345843315125","0.9640957117080688","0.9640957117080688","0.9640957117080688","0.9556460976600647","0.9556460976600647","0.9556460976600647","0.9675122499465942","0.9675122499465942","0.9675122499465942","0.8234782814979553","0.8234782814979553","0.8234782814979553","0.8492889404296875","0.8492889404296875","0.8492889404296875"
"134","0.8165357708930969","0.8165357708930969","0.8165357708930969","0.9465334415435791","0.9465334415435791","0.9465334415435791","0.9551514387130737","0.9551514387130737","0.9551514387130737","0.9442071914672852","0.9442071914672852","0.9442071914672852","0.8688371777534485","0.8688371777534485","0.8688371777534485","0.8741748332977295","0.8741748332977295","0.8741748332977295"
"135","0.8174163699150085","0.8174163699150085","0.8174163699150085","0.9571751952171326","0.9571751952171326","0.9571751952171326","0.9534061551094055","0.9534061551094055","0.9534061551094055","0.9530574083328247","0.9530574083328247","0.9530574083328247","0.8218293190002441","0.8218293190002441","0.8218293190002441","0.820687472820282","0.820687472820282","0.820687472820282"
"136","0.8545940518379211","0.8545940518379211","0.8545940518379211","0.9478964805603027","0.9478964805603027","0.9478964805603027","0.9591176509857178","0.9591176509857178","0.9591176509857178","0.9357414245605469","0.9357414245605469","0.9357414245605469","0.8033719658851624","0.8033719658851624","0.8033719658851624","0.814028263092041","0.814028263092041","0.814028263092041"
"137","0.8304544687271118","0.8304544687271118","0.8304544687271118","0.9615643620491028","0.9615643620491028","0.9615643620491028","0.9634511470794678","0.9634511470794678","0.9634511470794678","0.9485384225845337","0.9485384225845337","0.9485384225845337","0.867290735244751","0.867290735244751","0.867290735244751","0.837274968624115","0.837274968624115","0.837274968624115"
"138","0.8391029238700867","0.8391029238700867","0.8391029238700867","0.9393332600593567","0.9393332600593567","0.9393332600593567","0.9637781381607056","0.9637781381607056","0.9637781381607056","0.9414830207824707","0.9414830207824707","0.9414830207824707","0.8313759565353394","0.8313759565353394","0.8313759565353394","0.823089599609375","0.823089599609375","0.823089599609375"
"139","0.8108305335044861","0.8108305335044861","0.8108305335044861","0.9573741555213928","0.9573741555213928","0.9573741555213928","0.9594151377677917","0.9594151377677917","0.9594151377677917","0.9372074604034424","0.9372074604034424","0.9372074604034424","0.8349477052688599","0.8349477052688599","0.8349477052688599","0.852483868598938","0.852483868598938","0.852483868598938"
"140","0.8507637977600098","0.8507637977600098","0.8507637977600098","0.9445058107376099","0.9445058107376099","0.9445058107376099","0.9582564830780029","0.9582564830780029","0.9582564830780029","0.9590098261833191","0.9590098261833191","0.9590098261833191","0.8441362380981445","0.8441362380981445","0.8441362380981445","0.8267091512680054","0.8267091512680054","0.8267091512680054"
"141","0.8231329321861267","0.8231329321861267","0.8231329321861267","0.9388207197189331","0.9388207197189331","0.9388207197189331","0.9624539017677307","0.9624539017677307","0.9624539017677307","0.9501525163650513","0.9501525163650513","0.9501525163650513","0.8543708324432373","0.8543708324432373","0.8543708324432373","0.8421813249588013","0.8421813249588013","0.8421813249588013"
"142","0.8543738722801208","0.8543738722801208","0.8543738722801208","0.9498194456100464","0.9498194456100464","0.9498194456100464","0.9523861408233643","0.9523861408233643","0.9523861408233643","0.9281539916992188","0.9281539916992188","0.9281539916992188","0.8824637532234192","0.8824637532234192","0.8824637532234192","0.8370809555053711","0.8370809555053711","0.8370809555053711"
"143","0.8695701956748962","0.8695701956748962","0.8695701956748962","0.9464544653892517","0.9464544653892517","0.9464544653892517","0.9567337036132812","0.9567337036132812","0.9567337036132812","0.9299238324165344","0.9299238324165344","0.9299238324165344","0.8538147211074829","0.8538147211074829","0.8538147211074829","0.8246558904647827","0.8246558904647827","0.8246558904647827"
"144","0.8401418924331665","0.8401418924331665","0.8401418924331665","0.9649963974952698","0.9649963974952698","0.9649963974952698","0.9374716877937317","0.9374716877937317","0.9374716877937317","0.9395534992218018","0.9395534992218018","0.9395534992218018","0.8514183759689331","0.8514183759689331","0.8514183759689331","0.8326115012168884","0.8326115012168884","0.8326115012168884"
"145","0.8691554069519043","0.8691554069519043","0.8691554069519043","0.960692822933197","0.960692822933197","0.960692822933197","0.9566275477409363","0.9566275477409363","0.9566275477409363","0.9368771910667419","0.9368771910667419","0.9368771910667419","0.8500500917434692","0.8500500917434692","0.8500500917434692","0.8718054294586182","0.8718054294586182","0.8718054294586182"
"146","0.858053982257843","0.858053982257843","0.858053982257843","0.9545010328292847","0.9545010328292847","0.9545010328292847","0.9617232084274292","0.9617232084274292","0.9617232084274292","0.9187911748886108","0.9187911748886108","0.9187911748886108","0.8662236928939819","0.8662236928939819","0.8662236928939819","0.8266086578369141","0.8266086578369141","0.8266086578369141"
"147","0.8887209296226501","0.8887209296226501","0.8887209296226501","0.9596002101898193","0.9596002101898193","0.9596002101898193","0.9507933855056763","0.9507933855056763","0.9507933855056763","0.9485599994659424","0.9485599994659424","0.9485599994659424","0.838834822177887","0.838834822177887","0.838834822177887","0.8310122489929199","0.8310122489929199","0.8310122489929199"
"148","0.8492692112922668","0.8492692112922668","0.8492692112922668","0.9633528590202332","0.9633528590202332","0.9633528590202332","0.962854266166687","0.962854266166687","0.962854266166687","0.9405814409255981","0.9405814409255981","0.9405814409255981","0.8610537052154541","0.8610537052154541","0.8610537052154541","0.8586460947990417","0.8586460947990417","0.8586460947990417"
"149","0.8663789629936218","0.8663789629936218","0.8663789629936218","0.9486284255981445","0.9486284255981445","0.9486284255981445","0.9624037742614746","0.9624037742614746","0.9624037742614746","0.9611606597900391","0.9611606597900391","0.9611606597900391","0.7945016026496887","0.7945016026496887","0.7945016026496887","0.8455476760864258","0.8455476760864258","0.8455476760864258"
"150","0.8715032935142517","0.8715032935142517","0.8715032935142517","0.9539602994918823","0.9539602994918823","0.9539602994918823","0.9583683013916016","0.9583683013916016","0.9583683013916016","0.9499354362487793","0.9499354362487793","0.9499354362487793","0.8459320068359375","0.8459320068359375","0.8459320068359375","0.8489946722984314","0.8489946722984314","0.8489946722984314"
"151","0.878836452960968","0.878836452960968","0.878836452960968","0.9529866576194763","0.9529866576194763","0.9529866576194763","0.9520009756088257","0.9520009756088257","0.9520009756088257","0.9581561088562012","0.9581561088562012","0.9581561088562012","0.8583565950393677","0.8583565950393677","0.8583565950393677","0.8485652804374695","0.8485652804374695","0.8485652804374695"
"152","0.8467416763305664","0.8467416763305664","0.8467416763305664","0.9600673913955688","0.9600673913955688","0.9600673913955688","0.9450349807739258","0.9450349807739258","0.9450349807739258","0.9475030899047852","0.9475030899047852","0.9475030899047852","0.8667486906051636","0.8667486906051636","0.8667486906051636","0.8621059656143188","0.8621059656143188","0.8621059656143188"
"153","0.8661734461784363","0.8661734461784363","0.8661734461784363","0.9493528008460999","0.9493528008460999","0.9493528008460999","0.9496294260025024","0.9496294260025024","0.9496294260025024","0.9450840353965759","0.9450840353965759","0.9450840353965759","0.8723902106285095","0.8723902106285095","0.8723902106285095","0.8366901278495789","0.8366901278495789","0.8366901278495789"
"154","0.8538206219673157","0.8538206219673157","0.8538206219673157","0.9562677145004272","0.9562677145004272","0.9562677145004272","0.9495669603347778","0.9495669603347778","0.9495669603347778","0.9570170640945435","0.9570170640945435","0.9570170640945435","0.8400366306304932","0.8400366306304932","0.8400366306304932","0.8843502998352051","0.8843502998352051","0.8843502998352051"
"155","0.8328456878662109","0.8328456878662109","0.8328456878662109","0.9431250095367432","0.9431250095367432","0.9431250095367432","0.9548687934875488","0.9548687934875488","0.9548687934875488","0.9551314115524292","0.9551314115524292","0.9551314115524292","0.8551962375640869","0.8551962375640869","0.8551962375640869","0.8543455600738525","0.8543455600738525","0.8543455600738525"
"156","0.8481859564781189","0.8481859564781189","0.8481859564781189","0.9617607593536377","0.9617607593536377","0.9617607593536377","0.9580499529838562","0.9580499529838562","0.9580499529838562","0.9491579532623291","0.9491579532623291","0.9491579532623291","0.844130277633667","0.844130277633667","0.844130277633667","0.8583371043205261","0.8583371043205261","0.8583371043205261"
"157","0.8611406683921814","0.8611406683921814","0.8611406683921814","0.967628002166748","0.967628002166748","0.967628002166748","0.951921820640564","0.951921820640564","0.951921820640564","0.9400314092636108","0.9400314092636108","0.9400314092636108","0.8588241338729858","0.8588241338729858","0.8588241338729858","0.8032652735710144","0.8032652735710144","0.8032652735710144"
"158","0.8624979257583618","0.8624979257583618","0.8624979257583618","0.9587981104850769","0.9587981104850769","0.9587981104850769","0.9551963806152344","0.9551963806152344","0.9551963806152344","0.939292311668396","0.939292311668396","0.939292311668396","0.8524266481399536","0.8524266481399536","0.8524266481399536","0.8750642538070679","0.8750642538070679","0.8750642538070679"
