"Step","deit3_huge_patch14_224 - train robustness - Train Loss Adversarial","deit3_huge_patch14_224 - train robustness - Train Loss Adversarial__MIN","deit3_huge_patch14_224 - train robustness - Train Loss Adversarial__MAX","openclip_vitl14 - train robustness - Train Loss Adversarial","openclip_vitl14 - train robustness - Train Loss Adversarial__MIN","openclip_vitl14 - train robustness - Train Loss Adversarial__MAX","openclip_vith14 - train robustness - Train Loss Adversarial","openclip_vith14 - train robustness - Train Loss Adversarial__MIN","openclip_vith14 - train robustness - Train Loss Adversarial__MAX","openclip_vitb16 - train robustness - Train Loss Adversarial","openclip_vitb16 - train robustness - Train Loss Adversarial__MIN","openclip_vitb16 - train robustness - Train Loss Adversarial__MAX","deit3_large_patch16_224 - train robustness - Train Loss Adversarial","deit3_large_patch16_224 - train robustness - Train Loss Adversarial__MIN","deit3_large_patch16_224 - train robustness - Train Loss Adversarial__MAX","deit3_base_patch16_224 - train robustness - Train Loss Adversarial","deit3_base_patch16_224 - train robustness - Train Loss Adversarial__MIN","deit3_base_patch16_224 - train robustness - Train Loss Adversarial__MAX"
"160","0.7916971445083618","0.7916971445083618","0.7916971445083618","0.8990427255630493","0.8990427255630493","0.8990427255630493","0.8591695427894592","0.8591695427894592","0.8591695427894592","0.8249843120574951","0.8249843120574951","0.8249843120574951","0.8201333284378052","0.8201333284378052","0.8201333284378052","0.7179347276687622","0.7179347276687622","0.7179347276687622"
"161","0.7755545973777771","0.7755545973777771","0.7755545973777771","0.90650874376297","0.90650874376297","0.90650874376297","0.8974541425704956","0.8974541425704956","0.8974541425704956","0.855974555015564","0.855974555015564","0.855974555015564","0.8065636157989502","0.8065636157989502","0.8065636157989502","0.7192758321762085","0.7192758321762085","0.7192758321762085"
"162","0.757759690284729","0.757759690284729","0.757759690284729","0.9097329378128052","0.9097329378128052","0.9097329378128052","0.8479337692260742","0.8479337692260742","0.8479337692260742","0.8757263422012329","0.8757263422012329","0.8757263422012329","0.7786856889724731","0.7786856889724731","0.7786856889724731","0.691868782043457","0.691868782043457","0.691868782043457"
"163","0.7835000157356262","0.7835000157356262","0.7835000157356262","0.9012320041656494","0.9012320041656494","0.9012320041656494","0.8934128880500793","0.8934128880500793","0.8934128880500793","0.8841547966003418","0.8841547966003418","0.8841547966003418","0.8064810037612915","0.8064810037612915","0.8064810037612915","0.7320170402526855","0.7320170402526855","0.7320170402526855"
"164","0.7791864275932312","0.7791864275932312","0.7791864275932312","0.8822859525680542","0.8822859525680542","0.8822859525680542","0.8943049311637878","0.8943049311637878","0.8943049311637878","0.825271487236023","0.825271487236023","0.825271487236023","0.7883249521255493","0.7883249521255493","0.7883249521255493","0.7498201131820679","0.7498201131820679","0.7498201131820679"
"165","0.8206772208213806","0.8206772208213806","0.8206772208213806","0.9087769985198975","0.9087769985198975","0.9087769985198975","0.9066950082778931","0.9066950082778931","0.9066950082778931","0.86802738904953","0.86802738904953","0.86802738904953","0.7754334211349487","0.7754334211349487","0.7754334211349487","0.6938954591751099","0.6938954591751099","0.6938954591751099"
"166","0.7216272354125977","0.7216272354125977","0.7216272354125977","0.9361987113952637","0.9361987113952637","0.9361987113952637","0.8585798740386963","0.8585798740386963","0.8585798740386963","0.8638230562210083","0.8638230562210083","0.8638230562210083","0.7655466794967651","0.7655466794967651","0.7655466794967651","0.7301331758499146","0.7301331758499146","0.7301331758499146"
"167","0.7702746987342834","0.7702746987342834","0.7702746987342834","0.8433140516281128","0.8433140516281128","0.8433140516281128","0.8759645223617554","0.8759645223617554","0.8759645223617554","0.8370063900947571","0.8370063900947571","0.8370063900947571","0.7854970693588257","0.7854970693588257","0.7854970693588257","0.7611190676689148","0.7611190676689148","0.7611190676689148"
"168","0.7771090865135193","0.7771090865135193","0.7771090865135193","0.9166343808174133","0.9166343808174133","0.9166343808174133","0.8935253620147705","0.8935253620147705","0.8935253620147705","0.8312948942184448","0.8312948942184448","0.8312948942184448","0.7321499586105347","0.7321499586105347","0.7321499586105347","0.6958393454551697","0.6958393454551697","0.6958393454551697"
"169","0.723225474357605","0.723225474357605","0.723225474357605","0.9232101440429688","0.9232101440429688","0.9232101440429688","0.8857006430625916","0.8857006430625916","0.8857006430625916","0.8657340407371521","0.8657340407371521","0.8657340407371521","0.7720943093299866","0.7720943093299866","0.7720943093299866","0.7470349073410034","0.7470349073410034","0.7470349073410034"
"170","0.7978782057762146","0.7978782057762146","0.7978782057762146","0.9127950668334961","0.9127950668334961","0.9127950668334961","0.8586347699165344","0.8586347699165344","0.8586347699165344","0.790887713432312","0.790887713432312","0.790887713432312","0.7880775928497314","0.7880775928497314","0.7880775928497314","0.757978618144989","0.757978618144989","0.757978618144989"
"171","0.775688648223877","0.775688648223877","0.775688648223877","0.9082933664321899","0.9082933664321899","0.9082933664321899","0.8958007097244263","0.8958007097244263","0.8958007097244263","0.865665078163147","0.865665078163147","0.865665078163147","0.7789204120635986","0.7789204120635986","0.7789204120635986","0.73702472448349","0.73702472448349","0.73702472448349"
"172","0.7631914019584656","0.7631914019584656","0.7631914019584656","0.8958547711372375","0.8958547711372375","0.8958547711372375","0.8796370029449463","0.8796370029449463","0.8796370029449463","0.8896239995956421","0.8896239995956421","0.8896239995956421","0.8370870351791382","0.8370870351791382","0.8370870351791382","0.7321621775627136","0.7321621775627136","0.7321621775627136"
"173","0.7686559557914734","0.7686559557914734","0.7686559557914734","0.9123216867446899","0.9123216867446899","0.9123216867446899","0.8637811541557312","0.8637811541557312","0.8637811541557312","0.8781638145446777","0.8781638145446777","0.8781638145446777","0.7717753648757935","0.7717753648757935","0.7717753648757935","0.7572067975997925","0.7572067975997925","0.7572067975997925"
"174","0.7737917900085449","0.7737917900085449","0.7737917900085449","0.9196822047233582","0.9196822047233582","0.9196822047233582","0.8690025806427002","0.8690025806427002","0.8690025806427002","0.8460308909416199","0.8460308909416199","0.8460308909416199","0.802242636680603","0.802242636680603","0.802242636680603","0.7736766338348389","0.7736766338348389","0.7736766338348389"
"175","0.7882140278816223","0.7882140278816223","0.7882140278816223","0.9120749235153198","0.9120749235153198","0.9120749235153198","0.89485764503479","0.89485764503479","0.89485764503479","0.843267560005188","0.843267560005188","0.843267560005188","0.7835100889205933","0.7835100889205933","0.7835100889205933","0.7313820719718933","0.7313820719718933","0.7313820719718933"
"176","0.7796483039855957","0.7796483039855957","0.7796483039855957","0.8881489038467407","0.8881489038467407","0.8881489038467407","0.8557584881782532","0.8557584881782532","0.8557584881782532","0.8233931064605713","0.8233931064605713","0.8233931064605713","0.8258252739906311","0.8258252739906311","0.8258252739906311","0.7619174718856812","0.7619174718856812","0.7619174718856812"
"177","0.7800014615058899","0.7800014615058899","0.7800014615058899","0.8806516528129578","0.8806516528129578","0.8806516528129578","0.8692455887794495","0.8692455887794495","0.8692455887794495","0.8705277442932129","0.8705277442932129","0.8705277442932129","0.792739748954773","0.792739748954773","0.792739748954773","0.7625941634178162","0.7625941634178162","0.7625941634178162"
"178","0.7332621812820435","0.7332621812820435","0.7332621812820435","0.9150876402854919","0.9150876402854919","0.9150876402854919","0.913482666015625","0.913482666015625","0.913482666015625","0.8475943803787231","0.8475943803787231","0.8475943803787231","0.7881009578704834","0.7881009578704834","0.7881009578704834","0.7734025716781616","0.7734025716781616","0.7734025716781616"
"179","0.800929069519043","0.800929069519043","0.800929069519043","0.9362781047821045","0.9362781047821045","0.9362781047821045","0.8876132965087891","0.8876132965087891","0.8876132965087891","0.8900328874588013","0.8900328874588013","0.8900328874588013","0.7969473600387573","0.7969473600387573","0.7969473600387573","0.7851957082748413","0.7851957082748413","0.7851957082748413"
"180","0.7723230719566345","0.7723230719566345","0.7723230719566345","0.9053113460540771","0.9053113460540771","0.9053113460540771","0.9041578769683838","0.9041578769683838","0.9041578769683838","0.8409687280654907","0.8409687280654907","0.8409687280654907","0.7662853002548218","0.7662853002548218","0.7662853002548218","0.7432541847229004","0.7432541847229004","0.7432541847229004"
"181","0.8056263327598572","0.8056263327598572","0.8056263327598572","0.8869737982749939","0.8869737982749939","0.8869737982749939","0.8759315013885498","0.8759315013885498","0.8759315013885498","0.8078005909919739","0.8078005909919739","0.8078005909919739","0.8029564619064331","0.8029564619064331","0.8029564619064331","0.7079442739486694","0.7079442739486694","0.7079442739486694"
"182","0.794658899307251","0.794658899307251","0.794658899307251","0.9187750816345215","0.9187750816345215","0.9187750816345215","0.8221887946128845","0.8221887946128845","0.8221887946128845","0.8715249300003052","0.8715249300003052","0.8715249300003052","0.7427811622619629","0.7427811622619629","0.7427811622619629","0.7192031741142273","0.7192031741142273","0.7192031741142273"
"183","0.7848209738731384","0.7848209738731384","0.7848209738731384","0.9143908619880676","0.9143908619880676","0.9143908619880676","0.8619906902313232","0.8619906902313232","0.8619906902313232","0.8635830879211426","0.8635830879211426","0.8635830879211426","0.7992594242095947","0.7992594242095947","0.7992594242095947","0.7246831655502319","0.7246831655502319","0.7246831655502319"
"184","0.759238064289093","0.759238064289093","0.759238064289093","0.9313366413116455","0.9313366413116455","0.9313366413116455","0.8913164734840393","0.8913164734840393","0.8913164734840393","0.89197838306427","0.89197838306427","0.89197838306427","0.7619825601577759","0.7619825601577759","0.7619825601577759","0.6973247528076172","0.6973247528076172","0.6973247528076172"
"185","0.7341265678405762","0.7341265678405762","0.7341265678405762","0.8934605717658997","0.8934605717658997","0.8934605717658997","0.821715235710144","0.821715235710144","0.821715235710144","0.8772702217102051","0.8772702217102051","0.8772702217102051","0.7548192739486694","0.7548192739486694","0.7548192739486694","0.760177493095398","0.760177493095398","0.760177493095398"
"186","0.8262416124343872","0.8262416124343872","0.8262416124343872","0.8475335240364075","0.8475335240364075","0.8475335240364075","0.8892764449119568","0.8892764449119568","0.8892764449119568","0.8167749643325806","0.8167749643325806","0.8167749643325806","0.7332558631896973","0.7332558631896973","0.7332558631896973","0.7275993227958679","0.7275993227958679","0.7275993227958679"
"187","0.7475001811981201","0.7475001811981201","0.7475001811981201","0.891292929649353","0.891292929649353","0.891292929649353","0.9039703011512756","0.9039703011512756","0.9039703011512756","0.8652265667915344","0.8652265667915344","0.8652265667915344","0.7833466529846191","0.7833466529846191","0.7833466529846191","0.781939685344696","0.781939685344696","0.781939685344696"
"188","0.7539530396461487","0.7539530396461487","0.7539530396461487","0.8853191137313843","0.8853191137313843","0.8853191137313843","0.890608549118042","0.890608549118042","0.890608549118042","0.8503576517105103","0.8503576517105103","0.8503576517105103","0.780985951423645","0.780985951423645","0.780985951423645","0.7347307205200195","0.7347307205200195","0.7347307205200195"
"189","0.779656708240509","0.779656708240509","0.779656708240509","0.9020125865936279","0.9020125865936279","0.9020125865936279","0.8678344488143921","0.8678344488143921","0.8678344488143921","0.8542994260787964","0.8542994260787964","0.8542994260787964","0.7924824357032776","0.7924824357032776","0.7924824357032776","0.7846540212631226","0.7846540212631226","0.7846540212631226"
"190","0.7804033160209656","0.7804033160209656","0.7804033160209656","0.8733935356140137","0.8733935356140137","0.8733935356140137","0.8873270750045776","0.8873270750045776","0.8873270750045776","0.84959876537323","0.84959876537323","0.84959876537323","0.7984123826026917","0.7984123826026917","0.7984123826026917","0.7418797016143799","0.7418797016143799","0.7418797016143799"
"191","0.7561776638031006","0.7561776638031006","0.7561776638031006","0.9147297143936157","0.9147297143936157","0.9147297143936157","0.9011253118515015","0.9011253118515015","0.9011253118515015","0.8794203400611877","0.8794203400611877","0.8794203400611877","0.7706830501556396","0.7706830501556396","0.7706830501556396","0.7363587617874146","0.7363587617874146","0.7363587617874146"
"192","0.7568680047988892","0.7568680047988892","0.7568680047988892","0.9117387533187866","0.9117387533187866","0.9117387533187866","0.8463387489318848","0.8463387489318848","0.8463387489318848","0.8860341310501099","0.8860341310501099","0.8860341310501099","0.8016188144683838","0.8016188144683838","0.8016188144683838","0.729592502117157","0.729592502117157","0.729592502117157"
"193","0.7459754347801208","0.7459754347801208","0.7459754347801208","0.8816033005714417","0.8816033005714417","0.8816033005714417","0.8767226934432983","0.8767226934432983","0.8767226934432983","0.878817081451416","0.878817081451416","0.878817081451416","0.7667160630226135","0.7667160630226135","0.7667160630226135","0.776066780090332","0.776066780090332","0.776066780090332"
"194","0.7524595260620117","0.7524595260620117","0.7524595260620117","0.8863534927368164","0.8863534927368164","0.8863534927368164","0.9007740020751953","0.9007740020751953","0.9007740020751953","0.8694053292274475","0.8694053292274475","0.8694053292274475","0.7801706790924072","0.7801706790924072","0.7801706790924072","0.6981345415115356","0.6981345415115356","0.6981345415115356"
"195","0.7506809234619141","0.7506809234619141","0.7506809234619141","0.9385241270065308","0.9385241270065308","0.9385241270065308","0.8412288427352905","0.8412288427352905","0.8412288427352905","0.8611913919448853","0.8611913919448853","0.8611913919448853","0.7854197025299072","0.7854197025299072","0.7854197025299072","0.6706444621086121","0.6706444621086121","0.6706444621086121"
"196","0.7817627787590027","0.7817627787590027","0.7817627787590027","0.9107760190963745","0.9107760190963745","0.9107760190963745","0.8995676040649414","0.8995676040649414","0.8995676040649414","0.8395559787750244","0.8395559787750244","0.8395559787750244","0.7747372388839722","0.7747372388839722","0.7747372388839722","0.7306610345840454","0.7306610345840454","0.7306610345840454"
"197","0.727513313293457","0.727513313293457","0.727513313293457","0.8970413208007812","0.8970413208007812","0.8970413208007812","0.8513222336769104","0.8513222336769104","0.8513222336769104","0.8564020395278931","0.8564020395278931","0.8564020395278931","0.7845649123191833","0.7845649123191833","0.7845649123191833","0.7420600652694702","0.7420600652694702","0.7420600652694702"
"198","0.7689266800880432","0.7689266800880432","0.7689266800880432","0.9217057228088379","0.9217057228088379","0.9217057228088379","0.8995285034179688","0.8995285034179688","0.8995285034179688","0.8475732207298279","0.8475732207298279","0.8475732207298279","0.7923876047134399","0.7923876047134399","0.7923876047134399","0.7099220752716064","0.7099220752716064","0.7099220752716064"
"199","0.7607547640800476","0.7607547640800476","0.7607547640800476","0.8949689865112305","0.8949689865112305","0.8949689865112305","0.8943912982940674","0.8943912982940674","0.8943912982940674","0.8386093378067017","0.8386093378067017","0.8386093378067017","0.771378755569458","0.771378755569458","0.771378755569458","0.7252618670463562","0.7252618670463562","0.7252618670463562"
"200","0.7936105728149414","0.7936105728149414","0.7936105728149414","0.8988189697265625","0.8988189697265625","0.8988189697265625","0.8503609895706177","0.8503609895706177","0.8503609895706177","0.8619809746742249","0.8619809746742249","0.8619809746742249","0.7832589149475098","0.7832589149475098","0.7832589149475098","0.7411187887191772","0.7411187887191772","0.7411187887191772"
"201","0.7655414938926697","0.7655414938926697","0.7655414938926697","0.885571300983429","0.885571300983429","0.885571300983429","0.8957180380821228","0.8957180380821228","0.8957180380821228","0.847098708152771","0.847098708152771","0.847098708152771","0.7451945543289185","0.7451945543289185","0.7451945543289185","0.7360491752624512","0.7360491752624512","0.7360491752624512"
"202","0.7801886796951294","0.7801886796951294","0.7801886796951294","0.9236438274383545","0.9236438274383545","0.9236438274383545","0.8768666982650757","0.8768666982650757","0.8768666982650757","0.8674358129501343","0.8674358129501343","0.8674358129501343","0.7742669582366943","0.7742669582366943","0.7742669582366943","0.7832026481628418","0.7832026481628418","0.7832026481628418"
"203","0.7780022621154785","0.7780022621154785","0.7780022621154785","0.9183140993118286","0.9183140993118286","0.9183140993118286","0.8851550817489624","0.8851550817489624","0.8851550817489624","0.8198650479316711","0.8198650479316711","0.8198650479316711","0.76557457447052","0.76557457447052","0.76557457447052","0.714218258857727","0.714218258857727","0.714218258857727"
"204","0.7719160914421082","0.7719160914421082","0.7719160914421082","0.887188732624054","0.887188732624054","0.887188732624054","0.9102920889854431","0.9102920889854431","0.9102920889854431","0.8464541435241699","0.8464541435241699","0.8464541435241699","0.7958352565765381","0.7958352565765381","0.7958352565765381","0.731654167175293","0.731654167175293","0.731654167175293"
"205","0.7812790274620056","0.7812790274620056","0.7812790274620056","0.9330235719680786","0.9330235719680786","0.9330235719680786","0.8923348188400269","0.8923348188400269","0.8923348188400269","0.825793981552124","0.825793981552124","0.825793981552124","0.7811859846115112","0.7811859846115112","0.7811859846115112","0.789611279964447","0.789611279964447","0.789611279964447"
"206","0.7435975074768066","0.7435975074768066","0.7435975074768066","0.9057364463806152","0.9057364463806152","0.9057364463806152","0.9034596681594849","0.9034596681594849","0.9034596681594849","0.8721336126327515","0.8721336126327515","0.8721336126327515","0.7806010246276855","0.7806010246276855","0.7806010246276855","0.732698917388916","0.732698917388916","0.732698917388916"
"207","0.7900092005729675","0.7900092005729675","0.7900092005729675","0.9153651595115662","0.9153651595115662","0.9153651595115662","0.9094506502151489","0.9094506502151489","0.9094506502151489","0.8632993698120117","0.8632993698120117","0.8632993698120117","0.7426761984825134","0.7426761984825134","0.7426761984825134","0.7038711309432983","0.7038711309432983","0.7038711309432983"
"208","0.7617542147636414","0.7617542147636414","0.7617542147636414","0.9201530814170837","0.9201530814170837","0.9201530814170837","0.9058381915092468","0.9058381915092468","0.9058381915092468","0.8806176781654358","0.8806176781654358","0.8806176781654358","0.7577028870582581","0.7577028870582581","0.7577028870582581","0.7516912221908569","0.7516912221908569","0.7516912221908569"
"209","0.7639142274856567","0.7639142274856567","0.7639142274856567","0.9206186532974243","0.9206186532974243","0.9206186532974243","0.8835904002189636","0.8835904002189636","0.8835904002189636","0.8264214396476746","0.8264214396476746","0.8264214396476746","0.7712661027908325","0.7712661027908325","0.7712661027908325","0.7020735740661621","0.7020735740661621","0.7020735740661621"
"210","0.7522298097610474","0.7522298097610474","0.7522298097610474","0.8810530304908752","0.8810530304908752","0.8810530304908752","0.9004404544830322","0.9004404544830322","0.9004404544830322","0.8774797916412354","0.8774797916412354","0.8774797916412354","0.7662534117698669","0.7662534117698669","0.7662534117698669","0.7322604060173035","0.7322604060173035","0.7322604060173035"
"211","0.7842728495597839","0.7842728495597839","0.7842728495597839","0.8886545896530151","0.8886545896530151","0.8886545896530151","0.8841475248336792","0.8841475248336792","0.8841475248336792","0.8766096234321594","0.8766096234321594","0.8766096234321594","0.7855128049850464","0.7855128049850464","0.7855128049850464","0.777575671672821","0.777575671672821","0.777575671672821"
"212","0.7670336961746216","0.7670336961746216","0.7670336961746216","0.944121241569519","0.944121241569519","0.944121241569519","0.8936300277709961","0.8936300277709961","0.8936300277709961","0.9056921005249023","0.9056921005249023","0.9056921005249023","0.8131307363510132","0.8131307363510132","0.8131307363510132","0.7347186803817749","0.7347186803817749","0.7347186803817749"
"213","0.7574289441108704","0.7574289441108704","0.7574289441108704","0.9075165390968323","0.9075165390968323","0.9075165390968323","0.8825717568397522","0.8825717568397522","0.8825717568397522","0.8399217128753662","0.8399217128753662","0.8399217128753662","0.7758995294570923","0.7758995294570923","0.7758995294570923","0.7322210669517517","0.7322210669517517","0.7322210669517517"
"214","0.726352334022522","0.726352334022522","0.726352334022522","0.8699325323104858","0.8699325323104858","0.8699325323104858","0.8836150169372559","0.8836150169372559","0.8836150169372559","0.8440572023391724","0.8440572023391724","0.8440572023391724","0.6950615644454956","0.6950615644454956","0.6950615644454956","0.7461666464805603","0.7461666464805603","0.7461666464805603"
"215","0.7767590880393982","0.7767590880393982","0.7767590880393982","0.8869873881340027","0.8869873881340027","0.8869873881340027","0.9026222229003906","0.9026222229003906","0.9026222229003906","0.8386210799217224","0.8386210799217224","0.8386210799217224","0.7455319166183472","0.7455319166183472","0.7455319166183472","0.763735294342041","0.763735294342041","0.763735294342041"
"216","0.7899413704872131","0.7899413704872131","0.7899413704872131","0.8888307809829712","0.8888307809829712","0.8888307809829712","0.8907642960548401","0.8907642960548401","0.8907642960548401","0.8756989240646362","0.8756989240646362","0.8756989240646362","0.7623814344406128","0.7623814344406128","0.7623814344406128","0.7573160529136658","0.7573160529136658","0.7573160529136658"
"217","0.8130232691764832","0.8130232691764832","0.8130232691764832","0.8766918182373047","0.8766918182373047","0.8766918182373047","0.8363794088363647","0.8363794088363647","0.8363794088363647","0.8764466047286987","0.8764466047286987","0.8764466047286987","0.7478624582290649","0.7478624582290649","0.7478624582290649","0.7418379783630371","0.7418379783630371","0.7418379783630371"
"218","0.7236806750297546","0.7236806750297546","0.7236806750297546","0.9132026433944702","0.9132026433944702","0.9132026433944702","0.8271633982658386","0.8271633982658386","0.8271633982658386","0.8741245269775391","0.8741245269775391","0.8741245269775391","0.7599667310714722","0.7599667310714722","0.7599667310714722","0.7127801179885864","0.7127801179885864","0.7127801179885864"
"219","0.7791829109191895","0.7791829109191895","0.7791829109191895","0.9108364582061768","0.9108364582061768","0.9108364582061768","0.9171609282493591","0.9171609282493591","0.9171609282493591","0.8751606941223145","0.8751606941223145","0.8751606941223145","0.7592227458953857","0.7592227458953857","0.7592227458953857","0.7471650838851929","0.7471650838851929","0.7471650838851929"
"220","0.7790606021881104","0.7790606021881104","0.7790606021881104","0.8876084089279175","0.8876084089279175","0.8876084089279175","0.8704965114593506","0.8704965114593506","0.8704965114593506","0.8718188405036926","0.8718188405036926","0.8718188405036926","0.7617312669754028","0.7617312669754028","0.7617312669754028","0.7538737058639526","0.7538737058639526","0.7538737058639526"
"221","0.7649475932121277","0.7649475932121277","0.7649475932121277","0.9045102596282959","0.9045102596282959","0.9045102596282959","0.8800420761108398","0.8800420761108398","0.8800420761108398","0.905005693435669","0.905005693435669","0.905005693435669","0.786281943321228","0.786281943321228","0.786281943321228","0.7281368970870972","0.7281368970870972","0.7281368970870972"
"222","0.773290753364563","0.773290753364563","0.773290753364563","0.8866159915924072","0.8866159915924072","0.8866159915924072","0.7951033115386963","0.7951033115386963","0.7951033115386963","0.8674441576004028","0.8674441576004028","0.8674441576004028","0.7417014837265015","0.7417014837265015","0.7417014837265015","0.749522864818573","0.749522864818573","0.749522864818573"
"223","0.768779456615448","0.768779456615448","0.768779456615448","0.9066165685653687","0.9066165685653687","0.9066165685653687","0.9012451171875","0.9012451171875","0.9012451171875","0.8680667877197266","0.8680667877197266","0.8680667877197266","0.7247546315193176","0.7247546315193176","0.7247546315193176","0.7629100680351257","0.7629100680351257","0.7629100680351257"
"224","0.7900946736335754","0.7900946736335754","0.7900946736335754","0.9287127256393433","0.9287127256393433","0.9287127256393433","0.8935537934303284","0.8935537934303284","0.8935537934303284","0.8634138703346252","0.8634138703346252","0.8634138703346252","0.7993718385696411","0.7993718385696411","0.7993718385696411","0.7575720548629761","0.7575720548629761","0.7575720548629761"
"225","0.7322904467582703","0.7322904467582703","0.7322904467582703","0.8681111335754395","0.8681111335754395","0.8681111335754395","0.8979743123054504","0.8979743123054504","0.8979743123054504","0.8717037439346313","0.8717037439346313","0.8717037439346313","0.7928749322891235","0.7928749322891235","0.7928749322891235","0.7238755226135254","0.7238755226135254","0.7238755226135254"
"226","0.7834751605987549","0.7834751605987549","0.7834751605987549","0.9129763245582581","0.9129763245582581","0.9129763245582581","0.9060505628585815","0.9060505628585815","0.9060505628585815","0.8602150678634644","0.8602150678634644","0.8602150678634644","0.7844223976135254","0.7844223976135254","0.7844223976135254","0.7676548957824707","0.7676548957824707","0.7676548957824707"
"227","0.7645591497421265","0.7645591497421265","0.7645591497421265","0.9299637079238892","0.9299637079238892","0.9299637079238892","0.8875356316566467","0.8875356316566467","0.8875356316566467","0.8261746168136597","0.8261746168136597","0.8261746168136597","0.8285124897956848","0.8285124897956848","0.8285124897956848","0.6852984428405762","0.6852984428405762","0.6852984428405762"
"228","0.7667461037635803","0.7667461037635803","0.7667461037635803","0.9047670364379883","0.9047670364379883","0.9047670364379883","0.8984265327453613","0.8984265327453613","0.8984265327453613","0.8761624693870544","0.8761624693870544","0.8761624693870544","0.7523748874664307","0.7523748874664307","0.7523748874664307","0.7764098048210144","0.7764098048210144","0.7764098048210144"
"229","0.8115696310997009","0.8115696310997009","0.8115696310997009","0.9249595403671265","0.9249595403671265","0.9249595403671265","0.8890917301177979","0.8890917301177979","0.8890917301177979","0.8220446109771729","0.8220446109771729","0.8220446109771729","0.7836860418319702","0.7836860418319702","0.7836860418319702","0.6798739433288574","0.6798739433288574","0.6798739433288574"
"230","0.8018073439598083","0.8018073439598083","0.8018073439598083","0.9198779463768005","0.9198779463768005","0.9198779463768005","0.8871728777885437","0.8871728777885437","0.8871728777885437","0.8629374504089355","0.8629374504089355","0.8629374504089355","0.7584315538406372","0.7584315538406372","0.7584315538406372","0.732125461101532","0.732125461101532","0.732125461101532"
"231","0.747829258441925","0.747829258441925","0.747829258441925","0.9181405901908875","0.9181405901908875","0.9181405901908875","0.8649979829788208","0.8649979829788208","0.8649979829788208","0.8249211311340332","0.8249211311340332","0.8249211311340332","0.7939006090164185","0.7939006090164185","0.7939006090164185","0.7770578265190125","0.7770578265190125","0.7770578265190125"
"232","0.7238231301307678","0.7238231301307678","0.7238231301307678","0.9193696975708008","0.9193696975708008","0.9193696975708008","0.8924791216850281","0.8924791216850281","0.8924791216850281","0.8689899444580078","0.8689899444580078","0.8689899444580078","0.7875971794128418","0.7875971794128418","0.7875971794128418","0.7940421104431152","0.7940421104431152","0.7940421104431152"
"233","0.7454123497009277","0.7454123497009277","0.7454123497009277","0.9173675179481506","0.9173675179481506","0.9173675179481506","0.9043416976928711","0.9043416976928711","0.9043416976928711","0.8429994583129883","0.8429994583129883","0.8429994583129883","0.8063753843307495","0.8063753843307495","0.8063753843307495","0.734541118144989","0.734541118144989","0.734541118144989"
"234","0.7510989308357239","0.7510989308357239","0.7510989308357239","0.8985808491706848","0.8985808491706848","0.8985808491706848","0.8192656636238098","0.8192656636238098","0.8192656636238098","0.8532919883728027","0.8532919883728027","0.8532919883728027","0.804909348487854","0.804909348487854","0.804909348487854","0.7419180274009705","0.7419180274009705","0.7419180274009705"
"235","0.7766157984733582","0.7766157984733582","0.7766157984733582","0.92713862657547","0.92713862657547","0.92713862657547","0.8702964186668396","0.8702964186668396","0.8702964186668396","0.8751915693283081","0.8751915693283081","0.8751915693283081","0.7698720693588257","0.7698720693588257","0.7698720693588257","0.7624483108520508","0.7624483108520508","0.7624483108520508"
"236","0.7924878001213074","0.7924878001213074","0.7924878001213074","0.9155504107475281","0.9155504107475281","0.9155504107475281","0.8733505010604858","0.8733505010604858","0.8733505010604858","0.8632742166519165","0.8632742166519165","0.8632742166519165","0.8081400990486145","0.8081400990486145","0.8081400990486145","0.7379493713378906","0.7379493713378906","0.7379493713378906"
"237","0.7540494799613953","0.7540494799613953","0.7540494799613953","0.89500492811203","0.89500492811203","0.89500492811203","0.8869986534118652","0.8869986534118652","0.8869986534118652","0.8484580516815186","0.8484580516815186","0.8484580516815186","0.7209142446517944","0.7209142446517944","0.7209142446517944","0.7302255630493164","0.7302255630493164","0.7302255630493164"
"238","0.7614421844482422","0.7614421844482422","0.7614421844482422","0.9278470277786255","0.9278470277786255","0.9278470277786255","0.8907762169837952","0.8907762169837952","0.8907762169837952","0.9130089282989502","0.9130089282989502","0.9130089282989502","0.7761564254760742","0.7761564254760742","0.7761564254760742","0.7712979316711426","0.7712979316711426","0.7712979316711426"
"239","0.7651044726371765","0.7651044726371765","0.7651044726371765","0.9314672946929932","0.9314672946929932","0.9314672946929932","0.8710027933120728","0.8710027933120728","0.8710027933120728","0.858721137046814","0.858721137046814","0.858721137046814","0.7774081230163574","0.7774081230163574","0.7774081230163574","0.7705597877502441","0.7705597877502441","0.7705597877502441"
"240","0.7978223562240601","0.7978223562240601","0.7978223562240601","0.9267197251319885","0.9267197251319885","0.9267197251319885","0.914250373840332","0.914250373840332","0.914250373840332","0.8829334378242493","0.8829334378242493","0.8829334378242493","0.7745704054832458","0.7745704054832458","0.7745704054832458","0.7339351177215576","0.7339351177215576","0.7339351177215576"
"241","0.8416858911514282","0.8416858911514282","0.8416858911514282","0.938305139541626","0.938305139541626","0.938305139541626","0.8848280906677246","0.8848280906677246","0.8848280906677246","0.8919661641120911","0.8919661641120911","0.8919661641120911","0.7740496397018433","0.7740496397018433","0.7740496397018433","0.7681539058685303","0.7681539058685303","0.7681539058685303"
