"Step","deit3_huge_patch14_224 - train robustness - Train Loss","deit3_huge_patch14_224 - train robustness - Train Loss__MIN","deit3_huge_patch14_224 - train robustness - Train Loss__MAX","openclip_vitl14 - train robustness - Train Loss","openclip_vitl14 - train robustness - Train Loss__MIN","openclip_vitl14 - train robustness - Train Loss__MAX","openclip_vith14 - train robustness - Train Loss","openclip_vith14 - train robustness - Train Loss__MIN","openclip_vith14 - train robustness - Train Loss__MAX","openclip_vitb16 - train robustness - Train Loss","openclip_vitb16 - train robustness - Train Loss__MIN","openclip_vitb16 - train robustness - Train Loss__MAX","deit3_large_patch16_224 - train robustness - Train Loss","deit3_large_patch16_224 - train robustness - Train Loss__MIN","deit3_large_patch16_224 - train robustness - Train Loss__MAX","deit3_base_patch16_224 - train robustness - Train Loss","deit3_base_patch16_224 - train robustness - Train Loss__MIN","deit3_base_patch16_224 - train robustness - Train Loss__MAX"
"152","1.5944786071777344","1.5944786071777344","1.5944786071777344","1.8811572790145874","1.8811572790145874","1.8811572790145874","1.8221194744110107","1.8221194744110107","1.8221194744110107","1.7791328430175781","1.7791328430175781","1.7791328430175781","1.6640233993530273","1.6640233993530273","1.6640233993530273","1.6410691738128662","1.6410691738128662","1.6410691738128662"
"153","1.6560895442962646","1.6560895442962646","1.6560895442962646","1.8124711513519287","1.8124711513519287","1.8124711513519287","1.8221216201782227","1.8221216201782227","1.8221216201782227","1.8171110153198242","1.8171110153198242","1.8171110153198242","1.6606366634368896","1.6606366634368896","1.6606366634368896","1.5337238311767578","1.5337238311767578","1.5337238311767578"
"154","1.6257431507110596","1.6257431507110596","1.6257431507110596","1.880331039428711","1.880331039428711","1.880331039428711","1.8409247398376465","1.8409247398376465","1.8409247398376465","1.807342767715454","1.807342767715454","1.807342767715454","1.6024538278579712","1.6024538278579712","1.6024538278579712","1.648350715637207","1.648350715637207","1.648350715637207"
"155","1.597043752670288","1.597043752670288","1.597043752670288","1.8317317962646484","1.8317317962646484","1.8317317962646484","1.8697842359542847","1.8697842359542847","1.8697842359542847","1.8079924583435059","1.8079924583435059","1.8079924583435059","1.6038851737976074","1.6038851737976074","1.6038851737976074","1.587501883506775","1.587501883506775","1.587501883506775"
"156","1.6036229133605957","1.6036229133605957","1.6036229133605957","1.8682281970977783","1.8682281970977783","1.8682281970977783","1.8100638389587402","1.8100638389587402","1.8100638389587402","1.7895570993423462","1.7895570993423462","1.7895570993423462","1.5942801237106323","1.5942801237106323","1.5942801237106323","1.5862059593200684","1.5862059593200684","1.5862059593200684"
"157","1.6509259939193726","1.6509259939193726","1.6509259939193726","1.899916410446167","1.899916410446167","1.899916410446167","1.824800729751587","1.824800729751587","1.824800729751587","1.7589854001998901","1.7589854001998901","1.7589854001998901","1.6278053522109985","1.6278053522109985","1.6278053522109985","1.5093631744384766","1.5093631744384766","1.5093631744384766"
"158","1.6650385856628418","1.6650385856628418","1.6650385856628418","1.8796660900115967","1.8796660900115967","1.8796660900115967","1.852384328842163","1.852384328842163","1.852384328842163","1.8075964450836182","1.8075964450836182","1.8075964450836182","1.6176494359970093","1.6176494359970093","1.6176494359970093","1.6582096815109253","1.6582096815109253","1.6582096815109253"
"159","1.6504623889923096","1.6504623889923096","1.6504623889923096","1.8194785118103027","1.8194785118103027","1.8194785118103027","1.8762001991271973","1.8762001991271973","1.8762001991271973","1.8044363260269165","1.8044363260269165","1.8044363260269165","1.6484777927398682","1.6484777927398682","1.6484777927398682","1.6100202798843384","1.6100202798843384","1.6100202798843384"
"160","1.6439971923828125","1.6439971923828125","1.6439971923828125","1.8700785636901855","1.8700785636901855","1.8700785636901855","1.7996323108673096","1.7996323108673096","1.7996323108673096","1.7593801021575928","1.7593801021575928","1.7593801021575928","1.7017788887023926","1.7017788887023926","1.7017788887023926","1.5517377853393555","1.5517377853393555","1.5517377853393555"
"161","1.613726019859314","1.613726019859314","1.613726019859314","1.8675050735473633","1.8675050735473633","1.8675050735473633","1.8591680526733398","1.8591680526733398","1.8591680526733398","1.7904207706451416","1.7904207706451416","1.7904207706451416","1.6654468774795532","1.6654468774795532","1.6654468774795532","1.5446135997772217","1.5446135997772217","1.5446135997772217"
"162","1.5800583362579346","1.5800583362579346","1.5800583362579346","1.8737585544586182","1.8737585544586182","1.8737585544586182","1.804532527923584","1.804532527923584","1.804532527923584","1.8233988285064697","1.8233988285064697","1.8233988285064697","1.642177700996399","1.642177700996399","1.642177700996399","1.528536319732666","1.528536319732666","1.528536319732666"
"163","1.6279597282409668","1.6279597282409668","1.6279597282409668","1.8614678382873535","1.8614678382873535","1.8614678382873535","1.853912353515625","1.853912353515625","1.853912353515625","1.8270857334136963","1.8270857334136963","1.8270857334136963","1.6672435998916626","1.6672435998916626","1.6672435998916626","1.5625903606414795","1.5625903606414795","1.5625903606414795"
"164","1.6232025623321533","1.6232025623321533","1.6232025623321533","1.8483023643493652","1.8483023643493652","1.8483023643493652","1.8573224544525146","1.8573224544525146","1.8573224544525146","1.7400163412094116","1.7400163412094116","1.7400163412094116","1.639854907989502","1.639854907989502","1.639854907989502","1.609083890914917","1.609083890914917","1.609083890914917"
"165","1.716437816619873","1.716437816619873","1.716437816619873","1.8727504014968872","1.8727504014968872","1.8727504014968872","1.874457836151123","1.874457836151123","1.874457836151123","1.8090362548828125","1.8090362548828125","1.8090362548828125","1.6298441886901855","1.6298441886901855","1.6298441886901855","1.5050911903381348","1.5050911903381348","1.5050911903381348"
"166","1.5348267555236816","1.5348267555236816","1.5348267555236816","1.9016507863998413","1.9016507863998413","1.9016507863998413","1.8064419031143188","1.8064419031143188","1.8064419031143188","1.810637354850769","1.810637354850769","1.810637354850769","1.5969854593276978","1.5969854593276978","1.5969854593276978","1.584149718284607","1.584149718284607","1.584149718284607"
"167","1.6240975856781006","1.6240975856781006","1.6240975856781006","1.7800037860870361","1.7800037860870361","1.7800037860870361","1.8437336683273315","1.8437336683273315","1.8437336683273315","1.7918355464935303","1.7918355464935303","1.7918355464935303","1.6525026559829712","1.6525026559829712","1.6525026559829712","1.6108667850494385","1.6108667850494385","1.6108667850494385"
"168","1.5955830812454224","1.5955830812454224","1.5955830812454224","1.879334807395935","1.879334807395935","1.879334807395935","1.8541791439056396","1.8541791439056396","1.8541791439056396","1.7834606170654297","1.7834606170654297","1.7834606170654297","1.5583577156066895","1.5583577156066895","1.5583577156066895","1.5288488864898682","1.5288488864898682","1.5288488864898682"
"169","1.5582754611968994","1.5582754611968994","1.5582754611968994","1.8809943199157715","1.8809943199157715","1.8809943199157715","1.8498332500457764","1.8498332500457764","1.8498332500457764","1.8143787384033203","1.8143787384033203","1.8143787384033203","1.657407522201538","1.657407522201538","1.657407522201538","1.6093637943267822","1.6093637943267822","1.6093637943267822"
"170","1.6683120727539062","1.6683120727539062","1.6683120727539062","1.882642149925232","1.882642149925232","1.882642149925232","1.809006690979004","1.809006690979004","1.809006690979004","1.7368063926696777","1.7368063926696777","1.7368063926696777","1.6448044776916504","1.6448044776916504","1.6448044776916504","1.6240453720092773","1.6240453720092773","1.6240453720092773"
"171","1.6284499168395996","1.6284499168395996","1.6284499168395996","1.8664958477020264","1.8664958477020264","1.8664958477020264","1.8545769453048706","1.8545769453048706","1.8545769453048706","1.8272182941436768","1.8272182941436768","1.8272182941436768","1.6422069072723389","1.6422069072723389","1.6422069072723389","1.5864874124526978","1.5864874124526978","1.5864874124526978"
"172","1.6065937280654907","1.6065937280654907","1.6065937280654907","1.8507287502288818","1.8507287502288818","1.8507287502288818","1.8410331010818481","1.8410331010818481","1.8410331010818481","1.8471407890319824","1.8471407890319824","1.8471407890319824","1.7493247985839844","1.7493247985839844","1.7493247985839844","1.5832319259643555","1.5832319259643555","1.5832319259643555"
"173","1.5932941436767578","1.5932941436767578","1.5932941436767578","1.869621992111206","1.869621992111206","1.869621992111206","1.8155622482299805","1.8155622482299805","1.8155622482299805","1.8301830291748047","1.8301830291748047","1.8301830291748047","1.6410726308822632","1.6410726308822632","1.6410726308822632","1.6125305891036987","1.6125305891036987","1.6125305891036987"
"174","1.6398189067840576","1.6398189067840576","1.6398189067840576","1.8755881786346436","1.8755881786346436","1.8755881786346436","1.8313440084457397","1.8313440084457397","1.8313440084457397","1.7950122356414795","1.7950122356414795","1.7950122356414795","1.685230016708374","1.685230016708374","1.685230016708374","1.6408960819244385","1.6408960819244385","1.6408960819244385"
"175","1.6574175357818604","1.6574175357818604","1.6574175357818604","1.8590879440307617","1.8590879440307617","1.8590879440307617","1.8375574350357056","1.8375574350357056","1.8375574350357056","1.7674968242645264","1.7674968242645264","1.7674968242645264","1.6286273002624512","1.6286273002624512","1.6286273002624512","1.5729424953460693","1.5729424953460693","1.5729424953460693"
"176","1.641270399093628","1.641270399093628","1.641270399093628","1.8174526691436768","1.8174526691436768","1.8174526691436768","1.8109630346298218","1.8109630346298218","1.8109630346298218","1.7629855871200562","1.7629855871200562","1.7629855871200562","1.7161071300506592","1.7161071300506592","1.7161071300506592","1.6119813919067383","1.6119813919067383","1.6119813919067383"
"177","1.633684754371643","1.633684754371643","1.633684754371643","1.8257994651794434","1.8257994651794434","1.8257994651794434","1.8114275932312012","1.8114275932312012","1.8114275932312012","1.8209192752838135","1.8209192752838135","1.8209192752838135","1.641946792602539","1.641946792602539","1.641946792602539","1.629729986190796","1.629729986190796","1.629729986190796"
"178","1.5347949266433716","1.5347949266433716","1.5347949266433716","1.8637669086456299","1.8637669086456299","1.8637669086456299","1.8788117170333862","1.8788117170333862","1.8788117170333862","1.7818503379821777","1.7818503379821777","1.7818503379821777","1.6519757509231567","1.6519757509231567","1.6519757509231567","1.644216537475586","1.644216537475586","1.644216537475586"
"179","1.6654167175292969","1.6654167175292969","1.6654167175292969","1.9015997648239136","1.9015997648239136","1.9015997648239136","1.8414201736450195","1.8414201736450195","1.8414201736450195","1.8444863557815552","1.8444863557815552","1.8444863557815552","1.6880035400390625","1.6880035400390625","1.6880035400390625","1.6680901050567627","1.6680901050567627","1.6680901050567627"
"180","1.632478952407837","1.632478952407837","1.632478952407837","1.8638707399368286","1.8638707399368286","1.8638707399368286","1.861833930015564","1.861833930015564","1.861833930015564","1.7781926393508911","1.7781926393508911","1.7781926393508911","1.6422282457351685","1.6422282457351685","1.6422282457351685","1.5825066566467285","1.5825066566467285","1.5825066566467285"
"181","1.6833785772323608","1.6833785772323608","1.6833785772323608","1.8311445713043213","1.8311445713043213","1.8311445713043213","1.8456192016601562","1.8456192016601562","1.8456192016601562","1.7354633808135986","1.7354633808135986","1.7354633808135986","1.6700458526611328","1.6700458526611328","1.6700458526611328","1.5071734189987183","1.5071734189987183","1.5071734189987183"
"182","1.6679095029830933","1.6679095029830933","1.6679095029830933","1.882066011428833","1.882066011428833","1.882066011428833","1.7842298746109009","1.7842298746109009","1.7842298746109009","1.798375129699707","1.798375129699707","1.798375129699707","1.5688786506652832","1.5688786506652832","1.5688786506652832","1.5514650344848633","1.5514650344848633","1.5514650344848633"
"183","1.6291946172714233","1.6291946172714233","1.6291946172714233","1.8784838914871216","1.8784838914871216","1.8784838914871216","1.8126857280731201","1.8126857280731201","1.8126857280731201","1.8103829622268677","1.8103829622268677","1.8103829622268677","1.674193024635315","1.674193024635315","1.674193024635315","1.5775359869003296","1.5775359869003296","1.5775359869003296"
"184","1.5943180322647095","1.5943180322647095","1.5943180322647095","1.883148431777954","1.883148431777954","1.883148431777954","1.8579809665679932","1.8579809665679932","1.8579809665679932","1.8403794765472412","1.8403794765472412","1.8403794765472412","1.627921223640442","1.627921223640442","1.627921223640442","1.5092675685882568","1.5092675685882568","1.5092675685882568"
"185","1.5917373895645142","1.5917373895645142","1.5917373895645142","1.8494744300842285","1.8494744300842285","1.8494744300842285","1.7743284702301025","1.7743284702301025","1.7743284702301025","1.8396821022033691","1.8396821022033691","1.8396821022033691","1.5774726867675781","1.5774726867675781","1.5774726867675781","1.6404674053192139","1.6404674053192139","1.6404674053192139"
"186","1.7044677734375","1.7044677734375","1.7044677734375","1.765333652496338","1.765333652496338","1.765333652496338","1.8539791107177734","1.8539791107177734","1.8539791107177734","1.76969313621521","1.76969313621521","1.76969313621521","1.5651038885116577","1.5651038885116577","1.5651038885116577","1.6041330099105835","1.6041330099105835","1.6041330099105835"
"187","1.596721887588501","1.596721887588501","1.596721887588501","1.848351001739502","1.848351001739502","1.848351001739502","1.8448450565338135","1.8448450565338135","1.8448450565338135","1.8146452903747559","1.8146452903747559","1.8146452903747559","1.6223423480987549","1.6223423480987549","1.6223423480987549","1.6433008909225464","1.6433008909225464","1.6433008909225464"
"188","1.5933855772018433","1.5933855772018433","1.5933855772018433","1.8364309072494507","1.8364309072494507","1.8364309072494507","1.8532040119171143","1.8532040119171143","1.8532040119171143","1.8028753995895386","1.8028753995895386","1.8028753995895386","1.637834072113037","1.637834072113037","1.637834072113037","1.5863327980041504","1.5863327980041504","1.5863327980041504"
"189","1.6135976314544678","1.6135976314544678","1.6135976314544678","1.8544502258300781","1.8544502258300781","1.8544502258300781","1.8196324110031128","1.8196324110031128","1.8196324110031128","1.7900259494781494","1.7900259494781494","1.7900259494781494","1.6483402252197266","1.6483402252197266","1.6483402252197266","1.6453346014022827","1.6453346014022827","1.6453346014022827"
"190","1.6217762231826782","1.6217762231826782","1.6217762231826782","1.8161089420318604","1.8161089420318604","1.8161089420318604","1.8398430347442627","1.8398430347442627","1.8398430347442627","1.8033854961395264","1.8033854961395264","1.8033854961395264","1.6539125442504883","1.6539125442504883","1.6539125442504883","1.5929982662200928","1.5929982662200928","1.5929982662200928"
"191","1.6212491989135742","1.6212491989135742","1.6212491989135742","1.8809425830841064","1.8809425830841064","1.8809425830841064","1.8649067878723145","1.8649067878723145","1.8649067878723145","1.8164606094360352","1.8164606094360352","1.8164606094360352","1.6008806228637695","1.6008806228637695","1.6008806228637695","1.568812370300293","1.568812370300293","1.568812370300293"
"192","1.5928826332092285","1.5928826332092285","1.5928826332092285","1.872739553451538","1.872739553451538","1.872739553451538","1.7849698066711426","1.7849698066711426","1.7849698066711426","1.8441359996795654","1.8441359996795654","1.8441359996795654","1.676664113998413","1.676664113998413","1.676664113998413","1.5776360034942627","1.5776360034942627","1.5776360034942627"
"193","1.5567708015441895","1.5567708015441895","1.5567708015441895","1.8428528308868408","1.8428528308868408","1.8428528308868408","1.825207233428955","1.825207233428955","1.825207233428955","1.8243789672851562","1.8243789672851562","1.8243789672851562","1.5928020477294922","1.5928020477294922","1.5928020477294922","1.6427451372146606","1.6427451372146606","1.6427451372146606"
"194","1.5936251878738403","1.5936251878738403","1.5936251878738403","1.846163272857666","1.846163272857666","1.846163272857666","1.844872236251831","1.844872236251831","1.844872236251831","1.80631422996521","1.80631422996521","1.80631422996521","1.6406220197677612","1.6406220197677612","1.6406220197677612","1.5508265495300293","1.5508265495300293","1.5508265495300293"
"195","1.5875236988067627","1.5875236988067627","1.5875236988067627","1.9007341861724854","1.9007341861724854","1.9007341861724854","1.8038361072540283","1.8038361072540283","1.8038361072540283","1.8313425779342651","1.8313425779342651","1.8313425779342651","1.6407811641693115","1.6407811641693115","1.6407811641693115","1.5002334117889404","1.5002334117889404","1.5002334117889404"
"196","1.6281901597976685","1.6281901597976685","1.6281901597976685","1.8750507831573486","1.8750507831573486","1.8750507831573486","1.856287956237793","1.856287956237793","1.856287956237793","1.7837364673614502","1.7837364673614502","1.7837364673614502","1.6224579811096191","1.6224579811096191","1.6224579811096191","1.5857634544372559","1.5857634544372559","1.5857634544372559"
"197","1.575792908668518","1.575792908668518","1.575792908668518","1.863964319229126","1.863964319229126","1.863964319229126","1.804972767829895","1.804972767829895","1.804972767829895","1.7997995615005493","1.7997995615005493","1.7997995615005493","1.6464827060699463","1.6464827060699463","1.6464827060699463","1.5772297382354736","1.5772297382354736","1.5772297382354736"
"198","1.6133995056152344","1.6133995056152344","1.6133995056152344","1.8801759481430054","1.8801759481430054","1.8801759481430054","1.852419376373291","1.852419376373291","1.852419376373291","1.7915370464324951","1.7915370464324951","1.7915370464324951","1.6707595586776733","1.6707595586776733","1.6707595586776733","1.53642737865448","1.53642737865448","1.53642737865448"
"199","1.61824631690979","1.61824631690979","1.61824631690979","1.8632314205169678","1.8632314205169678","1.8632314205169678","1.8501200675964355","1.8501200675964355","1.8501200675964355","1.7745572328567505","1.7745572328567505","1.7745572328567505","1.631260633468628","1.631260633468628","1.631260633468628","1.5589027404785156","1.5589027404785156","1.5589027404785156"
"200","1.6560499668121338","1.6560499668121338","1.6560499668121338","1.8525469303131104","1.8525469303131104","1.8525469303131104","1.7873016595840454","1.7873016595840454","1.7873016595840454","1.8091695308685303","1.8091695308685303","1.8091695308685303","1.6615606546401978","1.6615606546401978","1.6615606546401978","1.570218563079834","1.570218563079834","1.570218563079834"
"201","1.632561206817627","1.632561206817627","1.632561206817627","1.8455147743225098","1.8455147743225098","1.8455147743225098","1.8543298244476318","1.8543298244476318","1.8543298244476318","1.7813785076141357","1.7813785076141357","1.7813785076141357","1.6100389957427979","1.6100389957427979","1.6100389957427979","1.570604681968689","1.570604681968689","1.570604681968689"
"202","1.6291486024856567","1.6291486024856567","1.6291486024856567","1.886259913444519","1.886259913444519","1.886259913444519","1.8096296787261963","1.8096296787261963","1.8096296787261963","1.8275336027145386","1.8275336027145386","1.8275336027145386","1.6577093601226807","1.6577093601226807","1.6577093601226807","1.6566646099090576","1.6566646099090576","1.6566646099090576"
"203","1.6270925998687744","1.6270925998687744","1.6270925998687744","1.888270616531372","1.888270616531372","1.888270616531372","1.849212408065796","1.849212408065796","1.849212408065796","1.7658257484436035","1.7658257484436035","1.7658257484436035","1.6083550453186035","1.6083550453186035","1.6083550453186035","1.5618088245391846","1.5618088245391846","1.5618088245391846"
"204","1.6037110090255737","1.6037110090255737","1.6037110090255737","1.8389124870300293","1.8389124870300293","1.8389124870300293","1.870600938796997","1.870600938796997","1.870600938796997","1.7900865077972412","1.7900865077972412","1.7900865077972412","1.6645175218582153","1.6645175218582153","1.6645175218582153","1.560211420059204","1.560211420059204","1.560211420059204"
"205","1.60543692111969","1.60543692111969","1.60543692111969","1.898119568824768","1.898119568824768","1.898119568824768","1.8531203269958496","1.8531203269958496","1.8531203269958496","1.7670992612838745","1.7670992612838745","1.7670992612838745","1.6273515224456787","1.6273515224456787","1.6273515224456787","1.6601670980453491","1.6601670980453491","1.6601670980453491"
"206","1.5886940956115723","1.5886940956115723","1.5886940956115723","1.854562759399414","1.854562759399414","1.854562759399414","1.8642337322235107","1.8642337322235107","1.8642337322235107","1.817697525024414","1.817697525024414","1.817697525024414","1.6329790353775024","1.6329790353775024","1.6329790353775024","1.5784084796905518","1.5784084796905518","1.5784084796905518"
"207","1.6505755186080933","1.6505755186080933","1.6505755186080933","1.8704311847686768","1.8704311847686768","1.8704311847686768","1.8736516237258911","1.8736516237258911","1.8736516237258911","1.8117609024047852","1.8117609024047852","1.8117609024047852","1.571155071258545","1.571155071258545","1.571155071258545","1.520035743713379","1.520035743713379","1.520035743713379"
"208","1.6252127885818481","1.6252127885818481","1.6252127885818481","1.8760439157485962","1.8760439157485962","1.8760439157485962","1.871079683303833","1.871079683303833","1.871079683303833","1.827419400215149","1.827419400215149","1.827419400215149","1.6036607027053833","1.6036607027053833","1.6036607027053833","1.5987341403961182","1.5987341403961182","1.5987341403961182"
"209","1.6261699199676514","1.6261699199676514","1.6261699199676514","1.8788273334503174","1.8788273334503174","1.8788273334503174","1.8527566194534302","1.8527566194534302","1.8527566194534302","1.7546312808990479","1.7546312808990479","1.7546312808990479","1.6016302108764648","1.6016302108764648","1.6016302108764648","1.5286064147949219","1.5286064147949219","1.5286064147949219"
"210","1.6239674091339111","1.6239674091339111","1.6239674091339111","1.827272891998291","1.827272891998291","1.827272891998291","1.865016222000122","1.865016222000122","1.865016222000122","1.8238844871520996","1.8238844871520996","1.8238844871520996","1.6253232955932617","1.6253232955932617","1.6253232955932617","1.601637601852417","1.601637601852417","1.601637601852417"
"211","1.645627498626709","1.645627498626709","1.645627498626709","1.831087589263916","1.831087589263916","1.831087589263916","1.8400906324386597","1.8400906324386597","1.8400906324386597","1.8340957164764404","1.8340957164764404","1.8340957164764404","1.6319060325622559","1.6319060325622559","1.6319060325622559","1.6461513042449951","1.6461513042449951","1.6461513042449951"
"212","1.6395165920257568","1.6395165920257568","1.6395165920257568","1.9137201309204102","1.9137201309204102","1.9137201309204102","1.8617961406707764","1.8617961406707764","1.8617961406707764","1.8624790906906128","1.8624790906906128","1.8624790906906128","1.6820707321166992","1.6820707321166992","1.6820707321166992","1.5927714109420776","1.5927714109420776","1.5927714109420776"
"213","1.6198878288269043","1.6198878288269043","1.6198878288269043","1.8694590330123901","1.8694590330123901","1.8694590330123901","1.847032070159912","1.847032070159912","1.847032070159912","1.7951782941818237","1.7951782941818237","1.7951782941818237","1.627496361732483","1.627496361732483","1.627496361732483","1.558521032333374","1.558521032333374","1.558521032333374"
"214","1.5425540208816528","1.5425540208816528","1.5425540208816528","1.8148831129074097","1.8148831129074097","1.8148831129074097","1.8318792581558228","1.8318792581558228","1.8318792581558228","1.772392988204956","1.772392988204956","1.772392988204956","1.5028738975524902","1.5028738975524902","1.5028738975524902","1.58545982837677","1.58545982837677","1.58545982837677"
"215","1.6246821880340576","1.6246821880340576","1.6246821880340576","1.8505449295043945","1.8505449295043945","1.8505449295043945","1.8546932935714722","1.8546932935714722","1.8546932935714722","1.770472764968872","1.770472764968872","1.770472764968872","1.6031955480575562","1.6031955480575562","1.6031955480575562","1.6259071826934814","1.6259071826934814","1.6259071826934814"
"216","1.6329193115234375","1.6329193115234375","1.6329193115234375","1.825886607170105","1.825886607170105","1.825886607170105","1.8489153385162354","1.8489153385162354","1.8489153385162354","1.8125758171081543","1.8125758171081543","1.8125758171081543","1.622692584991455","1.622692584991455","1.622692584991455","1.5807695388793945","1.5807695388793945","1.5807695388793945"
"217","1.6797288656234741","1.6797288656234741","1.6797288656234741","1.8303422927856445","1.8303422927856445","1.8303422927856445","1.7912695407867432","1.7912695407867432","1.7912695407867432","1.8241204023361206","1.8241204023361206","1.8241204023361206","1.5745984315872192","1.5745984315872192","1.5745984315872192","1.6166679859161377","1.6166679859161377","1.6166679859161377"
"218","1.5472114086151123","1.5472114086151123","1.5472114086151123","1.8794727325439453","1.8794727325439453","1.8794727325439453","1.777059555053711","1.777059555053711","1.777059555053711","1.8323707580566406","1.8323707580566406","1.8323707580566406","1.6151281595230103","1.6151281595230103","1.6151281595230103","1.5480953454971313","1.5480953454971313","1.5480953454971313"
"219","1.6389782428741455","1.6389782428741455","1.6389782428741455","1.8717131614685059","1.8717131614685059","1.8717131614685059","1.879371166229248","1.879371166229248","1.879371166229248","1.832407832145691","1.832407832145691","1.832407832145691","1.6131854057312012","1.6131854057312012","1.6131854057312012","1.6213651895523071","1.6213651895523071","1.6213651895523071"
"220","1.644028902053833","1.644028902053833","1.644028902053833","1.8578150272369385","1.8578150272369385","1.8578150272369385","1.8214656114578247","1.8214656114578247","1.8214656114578247","1.8235336542129517","1.8235336542129517","1.8235336542129517","1.6052038669586182","1.6052038669586182","1.6052038669586182","1.6080511808395386","1.6080511808395386","1.6080511808395386"
"221","1.625218152999878","1.625218152999878","1.625218152999878","1.8690626621246338","1.8690626621246338","1.8690626621246338","1.842939853668213","1.842939853668213","1.842939853668213","1.8677959442138672","1.8677959442138672","1.8677959442138672","1.67281174659729","1.67281174659729","1.67281174659729","1.5695858001708984","1.5695858001708984","1.5695858001708984"
"222","1.6521470546722412","1.6521470546722412","1.6521470546722412","1.8535789251327515","1.8535789251327515","1.8535789251327515","1.7483384609222412","1.7483384609222412","1.7483384609222412","1.818784475326538","1.818784475326538","1.818784475326538","1.5818610191345215","1.5818610191345215","1.5818610191345215","1.5872783660888672","1.5872783660888672","1.5872783660888672"
"223","1.6374938488006592","1.6374938488006592","1.6374938488006592","1.868973731994629","1.868973731994629","1.868973731994629","1.855602741241455","1.855602741241455","1.855602741241455","1.8051376342773438","1.8051376342773438","1.8051376342773438","1.5429010391235352","1.5429010391235352","1.5429010391235352","1.621159315109253","1.621159315109253","1.621159315109253"
"224","1.6622239351272583","1.6622239351272583","1.6622239351272583","1.8938285112380981","1.8938285112380981","1.8938285112380981","1.8449342250823975","1.8449342250823975","1.8449342250823975","1.813059687614441","1.813059687614441","1.813059687614441","1.667295217514038","1.667295217514038","1.667295217514038","1.6042011976242065","1.6042011976242065","1.6042011976242065"
"225","1.5621068477630615","1.5621068477630615","1.5621068477630615","1.8382396697998047","1.8382396697998047","1.8382396697998047","1.845137357711792","1.845137357711792","1.845137357711792","1.8311713933944702","1.8311713933944702","1.8311713933944702","1.659569263458252","1.659569263458252","1.659569263458252","1.5466506481170654","1.5466506481170654","1.5466506481170654"
"226","1.6520732641220093","1.6520732641220093","1.6520732641220093","1.874741792678833","1.874741792678833","1.874741792678833","1.8501379489898682","1.8501379489898682","1.8501379489898682","1.8188682794570923","1.8188682794570923","1.8188682794570923","1.6265463829040527","1.6265463829040527","1.6265463829040527","1.6509979963302612","1.6509979963302612","1.6509979963302612"
"227","1.6116126775741577","1.6116126775741577","1.6116126775741577","1.893242359161377","1.893242359161377","1.893242359161377","1.8448843955993652","1.8448843955993652","1.8448843955993652","1.7624861001968384","1.7624861001968384","1.7624861001968384","1.7236714363098145","1.7236714363098145","1.7236714363098145","1.5166743993759155","1.5166743993759155","1.5166743993759155"
"228","1.6281416416168213","1.6281416416168213","1.6281416416168213","1.8750966787338257","1.8750966787338257","1.8750966787338257","1.8624448776245117","1.8624448776245117","1.8624448776245117","1.8141800165176392","1.8141800165176392","1.8141800165176392","1.5862362384796143","1.5862362384796143","1.5862362384796143","1.6397204399108887","1.6397204399108887","1.6397204399108887"
"229","1.678196907043457","1.678196907043457","1.678196907043457","1.8912993669509888","1.8912993669509888","1.8912993669509888","1.8326467275619507","1.8326467275619507","1.8326467275619507","1.7749232053756714","1.7749232053756714","1.7749232053756714","1.6125072240829468","1.6125072240829468","1.6125072240829468","1.4990209341049194","1.4990209341049194","1.4990209341049194"
"230","1.6693307161331177","1.6693307161331177","1.6693307161331177","1.8876087665557861","1.8876087665557861","1.8876087665557861","1.844852328300476","1.844852328300476","1.844852328300476","1.8013328313827515","1.8013328313827515","1.8013328313827515","1.5796294212341309","1.5796294212341309","1.5796294212341309","1.592757225036621","1.592757225036621","1.592757225036621"
"231","1.5792205333709717","1.5792205333709717","1.5792205333709717","1.8745648860931396","1.8745648860931396","1.8745648860931396","1.8213963508605957","1.8213963508605957","1.8213963508605957","1.765860676765442","1.765860676765442","1.765860676765442","1.658619999885559","1.658619999885559","1.658619999885559","1.6574738025665283","1.6574738025665283","1.6574738025665283"
"232","1.5258042812347412","1.5258042812347412","1.5258042812347412","1.864532470703125","1.864532470703125","1.864532470703125","1.8513147830963135","1.8513147830963135","1.8513147830963135","1.825786828994751","1.825786828994751","1.825786828994751","1.64103364944458","1.64103364944458","1.64103364944458","1.6805044412612915","1.6805044412612915","1.6805044412612915"
"233","1.5914676189422607","1.5914676189422607","1.5914676189422607","1.873030662536621","1.873030662536621","1.873030662536621","1.8651378154754639","1.8651378154754639","1.8651378154754639","1.76457941532135","1.76457941532135","1.76457941532135","1.6931480169296265","1.6931480169296265","1.6931480169296265","1.5705454349517822","1.5705454349517822","1.5705454349517822"
"234","1.5837459564208984","1.5837459564208984","1.5837459564208984","1.8465924263000488","1.8465924263000488","1.8465924263000488","1.757974624633789","1.757974624633789","1.757974624633789","1.8056846857070923","1.8056846857070923","1.8056846857070923","1.6781485080718994","1.6781485080718994","1.6781485080718994","1.60268235206604","1.60268235206604","1.60268235206604"
